请求数,耗时
43.5302428,137.656617
77.67082,206.799225
11.8298752,79.8330542
28.4064082,132.404634
124.832063,314.342157
48.0262912,175.631977
39.1937695,111.089138
11.6045028,66.8446425
13.6011179,69.5241498
32.4262341,112.425816
10.5881194,74.0843114
34.828389,123.967392
11.5076536,71.1179923
47.3779822,143.872358
35.6004426,106.925371
43.9728574,153.067383
20.7000289,124.277158
67.3735299,184.461096
40.7108884,132.083064
29.7993637,106.826102
80.8242522,199.488087
22.0579659,94.0928585
11.7674851,59.9112519
18.1242484,107.841332
34.8542773,115.570117
30.1773053,163.573627
22.5099361,109.032361
39.9389185,158.43608
45.2194769,151.022283
24.1792021,88.5725939
51.125104,204.591956
9.60706758,79.508046
36.6319684,129.087888
31.9098765,129.392508
37.2816168,113.125897
5.3704715,72.7442609
30.0168801,96.052515
38.6091026,147.880033
15.7644049,74.6990721
34.8543367,111.028103
12.1320081,88.9309427
18.2166983,73.4834927
26.5572484,105.576739
40.8165771,159.856356
71.6439099,210.478875
28.8929883,112.187835
26.4847527,88.3317913
74.2771086,205.893117
34.3587338,122.444871
16.4477151,90.8610227
42.936163,173.867289
39.6576762,120.557921
9.09139362,49.6798953
26.2867643,124.852947
79.0854083,212.559673
15.8654177,75.8061707
32.6229456,132.521649
31.543121,118.44277
10.6395228,55.7566865
29.7786968,108.572728
34.0835467,114.814184
43.9107247,133.641495
39.6726406,116.645606
31.8739736,125.492706
68.4396967,191.661946
25.2534247,107.946758
62.7544186,197.030802
27.3670552,131.244389
37.5704007,121.722121
24.4998946,91.5213572
8.73348788,87.5757707
34.4518897,142.688487
17.0656916,84.0281198
25.9139157,83.4432735
15.8766678,85.3320604
28.8418499,116.720959
27.6448758,103.941531
13.2874797,60.9940218
95.8994315,269.13489
14.064946,97.7998052
24.5160904,110.741747
7.77094283,68.5068934
61.676409,205.405983
48.7996275,157.659039
26.1191639,108.315547
23.754851,87.6984599
43.4106993,148.749971
20.100114,99.4939987
8.59214611,70.2970915
3.1443472,34.5369163
53.2531409,179.756146
25.1269205,103.683034
28.1654733,111.85391
73.9816213,248.732218
14.6517948,97.4038948
18.7051276,98.1952495
39.2787998,157.274186
50.7093868,169.626808
40.628449,120.88253
26.4912884,121.222253
21.617754,95.6005816
45.5789877,129.744679
57.212065,154.214543
75.8620418,196.547561
59.2924084,186.850508
37.2265689,123.394284
25.7384947,98.8158799
31.5075532,110.97586
29.4888871,96.796671
16.9615896,103.674079
101.874851,261.481316
26.9763131,109.3214
14.016705,76.2919041
17.3678174,79.5310125
13.5770961,90.5204723
4.95476787,62.151318
46.8232098,140.170515
15.4283203,76.4362793
8.20350852,55.7063755
5.04818856,104.046146
31.663672,124.01633
23.81854,86.2961419
34.8749712,109.548111
48.8575707,167.173405
14.926338,75.3805732
19.7686397,84.0049652
75.5998513,197.829643
8.99640149,65.5358341
33.2004882,137.317578
13.6308036,82.6629855
19.9144153,91.7819881
60.470629,176.957239
41.9454817,142.195889
56.6699611,158.711271
43.0641003,168.617094
37.2463709,122.773478
26.7504155,127.25524
32.8290192,119.571236
18.6040598,90.2234825
27.2763168,123.601456
58.5932889,185.797163
162.550722,388.983692
45.3293527,162.530472
48.2294373,187.348782
85.0332413,236.445385
69.3388726,187.851264
30.0875694,114.366465
40.6153292,136.013358
71.1278718,183.328304
38.5347709,161.164559
8.05476728,68.6079132
26.1628589,135.090306
28.8823951,102.964164
32.9768412,109.664046
66.5301746,176.931562
54.6239469,156.110208
50.2682644,195.013234
26.5791279,120.613301
61.0831322,187.454619
36.7636115,123.266308
31.3951915,144.20731
19.8615094,98.8244824
20.4780641,70.5683465
9.26689866,63.4447012
35.839189,124.426873
44.620999,148.700781
48.6392996,159.501308
16.3681797,92.2989591
27.3309302,89.2511504
29.4493589,97.0217705
26.7492627,109.025848
29.7662704,137.169068
28.4857623,93.9570539
36.2952867,124.598168
52.1933881,141.080099
34.5392893,131.601841
46.5034115,136.573756
38.0530894,128.651307
14.272123,94.9814415
35.0878108,112.187152
66.5452444,208.526031
36.9554828,135.213246
8.45874134,69.0102115
38.1999472,125.293553
9.48009029,62.2644879
26.6761963,132.920586
61.7294256,194.43974
46.5852268,133.542746
12.3954936,63.2545715
29.801123,152.499359
33.4403547,121.764689
34.5148142,112.701676
55.4030285,167.487576
73.983042,228.234792
80.16552,225.111469
26.02619,110.345456
14.8122055,74.7353808
37.6829172,124.475469
30.2714823,116.37611
12.0531166,64.7983456
14.1068398,70.1745997
11.813942,70.0286899
27.4865798,181.312042
47.7655584,131.846932
36.4655294,126.244985
42.7732476,119.766024
30.5124027,115.873889
13.6865926,75.4639308
26.022544,86.7574583
39.6270525,182.132476
22.4319367,107.208344
60.4112022,171.731688
44.8854994,135.19987
56.566928,176.468919
5.2709929,44.5106237
4.033957,53.1199578
43.2910233,140.853799
32.2710557,125.144875
45.1336876,146.346284
35.1835883,126.743182
18.9269307,74.0492223
36.0416121,130.623845
20.5228292,105.957837
54.4539977,170.361493
66.4550525,204.32771
57.1205989,180.970614
33.2358868,106.139437
54.4454339,149.557372
40.8628919,132.921358
20.8737582,117.786943
44.1234559,141.891831
9.29016988,49.4941164
17.1526557,81.7673893
10.2384561,88.0338148
19.5466402,88.0573791
6.87623584,65.7021925
46.2632937,130.363817
22.667755,90.8240998
44.7522062,135.652609
27.1878374,103.216575
58.4011316,163.323695
16.6974652,73.8856392
2.47384972,55.3621218
13.0496194,110.7585
70.2609406,214.186204
58.1119246,167.388333
54.6453665,166.451328
58.5374637,190.278815
47.1312726,156.728835
46.2443876,165.790206
45.0033744,144.033831
38.4635315,169.04666
28.5616005,92.8648298
32.6576772,101.057415
92.6940867,221.093281
46.5061696,143.193275
20.2356332,105.667707
27.117669,131.178588
28.2960763,95.1732674
20.738076,109.852666
32.1427015,125.506952
34.3267236,109.677112
62.1418555,166.073386
17.7415641,111.031092
77.8277305,205.346457
59.3572334,162.334295
21.9909355,79.02484
8.34659021,58.1127359
40.0401261,130.520611
63.2791417,168.368404
49.0891611,153.817082
42.2414249,124.499728
13.0230553,88.0378453
49.9159962,169.532868
16.2793448,65.5496159
17.8444301,105.111848
41.3924997,137.325556
23.2231639,117.662294
47.9150312,144.575064
39.4625115,138.870568
16.8346712,70.77238
73.3420685,184.162982
42.3057817,167.734127
20.045851,112.56529
66.1465761,199.357743
46.4321844,141.062774
18.5920556,83.3487514
48.0298898,165.866588
25.8424725,97.7559391
26.6221153,118.259837
24.3959086,143.575597
7.0241838,42.1585721
28.2743652,88.6819288
55.5515294,174.246993
32.8634863,112.82364
42.0023944,148.166293
51.3605463,170.225123
23.3933957,119.530058
42.0390004,151.145465
15.4942618,76.9244468
16.9898014,81.2833961
15.3688792,85.5947363
44.4526894,150.597355
26.6174767,117.805511
11.6857282,85.9141866
46.760003,143.770462
51.7417502,160.136947
16.4602739,69.0088762
65.5462592,182.910888
24.1722617,97.8098608
14.5388564,71.5854986
38.6538175,112.512714
2.67872321,57.8832069
20.4974498,118.446522
27.3636756,122.72629
54.5624737,166.476548
7.59997729,48.4945166
56.1491696,147.040992
9.13224452,45.2225477
29.7329259,114.416946
24.0164802,125.484742
54.7891622,145.482078
60.7021787,178.164139
57.3635253,230.766947
24.1587402,103.419898
45.1270403,130.687528
15.5830673,87.9569786
31.1931609,167.372188
95.2157903,257.599099
25.6256155,127.279673
14.1566072,70.2710567
12.741437,84.8619166
38.3691601,120.50747
21.8617381,89.0857906
68.7017266,177.808236
5.18937705,48.2505052
39.2573091,119.249293
16.1141486,77.4357062
36.529257,110.573473
10.9251604,87.8081473
21.6093696,78.6978574
30.9441149,127.359212
17.7487658,117.241834
36.398613,110.567714
78.5149591,212.867917
21.6363215,113.353607
9.25517229,57.131654
51.6908665,217.033362
29.0334729,107.313538
53.9957359,161.835337
40.064262,138.037966
30.6413281,97.1005714
73.9391241,203.053148
17.3928943,73.8399729
105.444652,276.949975
20.4010141,73.4875368
42.0090696,144.550884
28.2053608,93.722042
54.8860498,174.48323
20.3283002,77.4344151
43.7031201,169.390247
28.1511271,145.689514
14.0855868,68.2033218
49.8806716,160.986531
65.6942777,191.540383
42.5688576,137.252147
21.2677464,87.9393541
13.0055675,68.9412684
21.7464105,168.921348
23.6333567,102.662515
26.243387,120.344471
23.8357956,92.9547222
85.4690643,233.675495
34.0477897,112.60827
40.5991748,145.22924
19.1474766,101.576481
37.2046888,153.24091
28.3889542,98.5106319
40.3222093,116.975704
66.9229529,181.241828
33.2206012,111.416943
19.087648,78.2042652
71.8176376,191.737014
10.7450889,80.5774224
44.6502849,143.311923
49.0081712,162.80012
34.0820357,127.883681
46.5317982,131.1125
18.0289078,76.56393
13.2663663,84.5130598
11.1696016,80.4495581
41.1658286,132.998647
17.7265135,88.2332509
22.9869398,92.0639922
26.8932647,117.615326
36.80281,114.519398
40.7859431,145.349899
49.4176985,139.393232
34.9447369,122.70016
23.7235654,102.545858
13.3169677,82.3677195
26.5182755,112.761924
81.5636008,221.727316
8.99669776,53.561762
109.898828,265.954133
15.3739001,84.3249468
22.2790857,114.096031
45.3367022,212.037475
32.1085467,111.920549
24.3454648,89.0596686
78.5816959,218.083032
56.4275632,159.184625
26.5058915,86.9617207
18.6882485,80.8343938
26.8130493,97.1386049
17.4433144,94.0188132
40.3436782,122.728167
62.7120592,174.29678
16.8382396,95.2655744
27.1924034,100.674724
100.406361,246.541476
33.5214046,120.511924
79.3374308,228.539737
43.1549352,151.328342
16.0590715,82.7937208
84.6771561,263.359256
35.5246856,125.949535
55.8559797,183.688519
8.4809839,60.0420962
48.0826231,150.83727
17.0449058,88.3855178
52.1314063,170.094487
44.8096814,157.037921
5.63000881,93.4619184
27.1042417,124.429636
29.7743228,113.39349
25.883498,103.191654
16.3362462,116.293162
13.2934038,84.1812522
23.4187796,96.4071043
35.2980808,123.129097
40.469379,131.878679
37.7980025,125.687591
38.0402252,147.327676
37.8061059,129.77524
43.504313,140.967401
54.2502459,190.794294
26.1351905,112.209538
15.6376973,84.3854566
26.666727,103.022209
69.0941378,240.797826
12.0036406,71.280723
15.6266792,106.410267
24.9971477,124.285069
21.1334113,81.17543
38.259619,141.450416
41.4763168,124.09745
7.73025322,75.0676225
27.6076642,117.832614
13.0128422,80.6724281
86.4710097,251.483609
15.0874609,92.7246724
25.5528692,92.8720246
28.2827559,101.782036
32.3085507,109.124349
48.1841734,147.136692
62.3628966,168.397339
12.3946763,70.4769443
57.5277998,190.87919
59.5479111,168.502364
27.8844133,100.771873
16.6182983,114.173982
34.0097589,107.602776
33.0783081,124.119616
22.9806552,95.3465159
77.9212206,218.648099
19.9549567,71.8372559
29.4308867,123.054433
40.4147297,153.467831
11.8213102,59.2877575
48.4001235,133.349441
25.7353395,115.603219
32.2216691,103.336849
31.8880841,123.148466
17.4225153,83.8185721
73.5057896,191.012829
34.4268902,151.90218
8.41765154,94.5100642
28.0289884,104.186636
45.9609891,145.944074
33.652083,145.448937
13.100582,88.1885583
8.78584902,92.661463
24.4232724,98.9430757
15.5809819,76.7315477
24.0846943,108.611457
8.70954206,60.1593459
50.3593453,137.263138
10.8165753,58.0630033
7.15120525,57.9539143
11.4008837,85.1906501
50.2728769,146.984448
16.362856,89.4591693
100.599209,260.33818
53.9966834,155.967382
16.243841,70.9455622
48.7128802,151.479212
13.8596893,71.8913729
8.06531073,45.9491205
24.478538,103.867177
17.2153123,119.365127
18.3551458,77.1300969
24.9015241,88.9445655
26.3020342,113.510636
43.1992175,128.050082
2.02002393,56.0788611
16.8001864,78.007384
23.8361617,92.3075526
6.96967674,66.2039716
21.2080742,88.5015584
13.9746501,57.8381535
26.5175574,128.313668
26.4059098,96.9421586
44.334845,133.575956
126.779693,307.078959
11.2690709,78.5550178
61.3465588,162.9056
39.0171913,120.633652
42.6275431,124.575758
14.1541772,88.5936397
7.26410342,78.3608964
23.8308813,101.978094
23.8031592,111.446558
26.5887025,148.033554
58.8374743,155.62666
35.0450323,139.907096
13.9463572,76.9590352
11.0550201,54.0013602
31.4342492,104.127413
6.83772948,41.2354253
43.5915055,156.089681
99.1832306,245.978383
17.9515795,74.5100925
18.5505709,88.9015611
40.3878191,147.404453
20.3293604,93.9043664
31.787823,123.128066
94.4939675,236.470795
6.20538178,87.8450421
53.837048,147.760726
24.4159206,94.2272114
29.9422994,118.357658
8.26105716,52.3856539
38.3241817,119.223078
23.8537497,134.876936
30.8707342,110.843337
63.602087,166.80374
38.2448072,118.516847
10.9788953,74.6306148
89.5421851,237.049093
34.8448434,125.952655
63.0573204,187.119421
42.7102828,160.420744
25.2598507,102.501542
13.5209524,75.1350701
38.4454267,124.903151
22.0833535,108.808204
31.4159985,109.980102
39.8118256,122.187549
23.4083212,96.9803603
24.5333042,102.917855
52.3562696,181.140882
25.9352638,101.706311
14.1922237,65.7835038
20.6013383,121.056182
65.501826,179.640544
32.9833713,110.841346
99.9758248,283.729545
10.6454321,89.5994354
48.1675983,138.477741
95.4180483,249.992157
45.0036618,149.850837
8.1354442,59.7324395
2.92868652,64.8560721
13.3790573,62.4939018
34.3877284,117.986392
48.1068932,143.423099
63.9909039,199.674291
9.49348661,54.4393539
52.3803029,169.446214
31.2280465,130.942858
35.312757,105.544378
17.6966265,94.7562931
9.71864132,134.805227
7.55603453,75.9498024
68.4811449,192.343527
20.1746192,81.0514085
24.3134666,99.5941194
10.5332659,85.9655426
44.8546674,165.312558
27.2677852,132.325592
31.0818536,104.738144
55.3712713,153.821009
48.7560554,135.642261
46.6749368,134.754674
9.16156664,77.1802086
22.3956185,89.0901791
19.7966141,92.596586
11.9841351,61.5522141
73.437365,195.18741
44.9356,149.899533
23.1672195,93.5442376
33.3387576,116.009998
30.7573758,101.170602
21.2992243,87.4481224
54.9982052,149.213754
52.8664715,145.514284
37.1191466,121.053594
25.485167,122.435515
10.7510842,65.3231252
48.8990169,139.629965
66.1556319,177.802788
11.5569177,89.9913379
58.2967711,160.622868
10.2300813,50.4187159
48.3530804,138.626622
94.1972518,252.482781
17.7359057,85.3820846
20.9999221,96.2867301
18.8633581,75.7781044
16.8231623,138.638982
12.5319016,79.5837255
29.8755057,117.513785
35.398934,127.099927
21.3039862,129.287496
29.1513954,124.144721
5.57767413,70.5356431
8.19045964,71.9245044
23.545423,107.216257
22.3432047,95.7043769
44.3456716,136.472884
80.7991653,204.644952
32.9645267,96.654324
45.9441266,166.940184
63.801289,175.276345
96.8028188,251.889711
53.9466472,168.677887
38.5567245,136.440266
20.6671451,115.42352
29.7427617,168.782813
37.7995506,141.579566
28.9730915,104.369281
15.9648824,104.876749
43.9979656,127.143446
34.8717316,105.91
37.3626228,126.45741
29.4140721,132.005156
29.5479685,111.98334
21.6585948,83.9376488
16.0345272,70.6806558
43.8012047,160.843892
15.6763928,115.747838
20.8947695,106.267379
29.1201709,126.062631
23.7216132,88.7552705
31.4028004,108.18784
45.2455539,124.021463
26.5756446,109.666586
26.6885339,97.6901284
63.3343235,187.009446
46.553704,138.184118
29.8780096,100.153422
27.1655317,150.362356
14.6555133,78.6190193
56.6642369,179.950253
49.0395733,142.6659
21.8752772,81.6234238
47.2132226,143.646291
11.8772478,62.3089381
32.7308837,98.3288724
6.41104682,83.5425309
50.9728738,153.113636
41.1400944,134.837293
24.9724422,119.622485
17.6036282,91.1495839
18.4274355,104.653864
69.9493336,180.46226
33.6647896,155.520653
48.0479493,140.11073
35.7046908,160.270965
27.2551545,94.4131348
19.540738,100.936126
41.1583971,124.087037
47.9089812,153.21781
41.6849082,155.688544
27.2648083,110.528729
107.627757,290.215213
20.6269491,109.298643
45.8759699,147.94361
41.6809108,150.838634
45.286959,131.223655
46.8720237,133.558735
32.3859696,145.255601
14.4683513,78.4053026
25.8584182,94.3156411
53.1540813,152.683555
43.7189068,142.799716
43.2345339,131.502474
42.48413,121.120039
27.9695691,141.281596
28.3128179,104.044552
33.078478,122.810776
34.3951171,121.166203
62.2240138,173.048747
19.5460094,94.8042268
42.3088567,140.570472
6.1775506,57.4927572
43.6454387,139.555679
87.6351467,240.035667
78.4108512,230.021115
15.1998676,76.4247
17.9190216,81.1569599
22.6560075,89.4206321
19.4767461,88.074595
14.4141356,84.0077854
21.7196502,90.1320178
32.9706698,115.901508
42.2838515,151.958217
8.83859468,75.4818218
31.2257724,113.176333
22.4902977,78.3956239
21.6482726,78.7957125
25.7868127,121.122524
56.8838182,178.213591
67.2789705,190.858428
50.0384465,152.988974
48.6709554,170.693751
24.2170304,104.974331
19.6039964,83.6688946
70.6859927,182.047662
52.6168469,151.016167
34.0975977,142.569996
23.8906872,83.2507455
9.40842291,71.4009435
13.2764043,91.4261262
46.2246526,148.11348
33.1741925,127.363945
31.363561,96.5448462
85.7106032,252.937762
45.9001572,163.162308
24.1272179,88.0681125
3.72957976,86.4437795
16.4721173,98.4860319
80.7784857,221.433107
11.3910657,54.8742354
10.6038448,71.0030442
41.5645442,126.059678
57.9318062,172.571878
27.577195,100.361997
41.1931678,147.255371
43.8129603,146.673147
54.8657791,150.007163
16.7339465,65.5218344
22.9817045,95.3479491
15.4620999,87.5207292
22.1443617,117.541182
17.8758062,94.523205
42.0970457,129.715655
17.1612183,74.0177518
31.0839304,137.606125
46.5199039,201.23932
41.745452,137.624528
18.6257741,74.4321519
47.6300642,156.114374
45.7906652,145.152872
34.0487947,120.166678
11.5742926,64.6130023
75.3453385,189.534242
14.005655,99.5215081
47.1977803,141.190856
60.8287721,207.596858
49.334991,143.504796
49.7387851,136.680739
47.8202152,142.65355
14.9367839,116.508896
28.4683551,115.299279
17.3209746,79.5370835
32.0208482,121.688721
8.64738318,62.830546
21.8202984,127.222655
59.6686594,173.323786
36.0833712,110.508288
26.8145246,123.767613
20.7379421,95.4797399
49.0412464,151.55807
11.6456228,85.0564578
16.9688737,118.430338
26.0012704,111.632523
21.4237672,112.268871
29.0744055,158.535412
29.7531117,108.997887
56.4063165,163.087536
23.5378466,83.0523202
37.5065662,127.704925
49.427762,145.408562
34.6335997,110.364005
61.6174007,163.563657
37.6950226,160.067816
78.2537156,204.486548
42.9020392,130.280556
21.810061,86.5606069
60.2864594,190.721012
89.755481,264.988973
63.1858663,179.196624
12.1585211,103.965487
36.143892,127.42708
45.221164,122.676326
20.6355211,85.8987613
17.2289831,73.759323
25.8209701,89.7215711
13.2704306,66.2937877
42.3158944,128.690451
35.9116437,112.151383
13.2671654,72.3907848
17.6441444,107.309941
17.3814942,81.1135783
19.5447538,100.601684
18.4037826,99.6203882
62.307135,168.782573
53.0175927,161.273661
23.7816816,102.683714
45.8513512,158.664893
40.2745042,126.933716
27.1909619,108.938491
31.8632188,143.973492
17.234464,92.13539
55.3798364,145.150093
9.63295799,82.5015808
39.3875627,137.038164
42.7315814,124.188371
36.992131,121.67402
12.2525196,105.273787
61.8669099,170.098355
51.5689951,204.588106
33.1172946,107.670888
31.7654702,107.909046
2.7990079,58.4273318
5.78627647,61.634506
28.8405613,142.42364
37.3911224,115.070376
65.2770027,198.394681
16.816211,103.742029
65.402862,174.887366
51.0963302,167.503026
37.3307389,160.135276
36.6989632,126.531006
26.7360591,128.733132
56.2384938,160.15179
41.6721165,136.456576
21.960972,96.8902288
8.5272353,56.7434937
29.0042631,104.766371
43.3339755,142.253048
65.6255885,189.001714
56.3549681,156.898047
32.4565755,110.523372
34.920263,114.354079
34.2521437,112.000588
52.8182304,172.301067
12.9988432,78.6101672
32.4729495,105.363393
46.6923085,132.790115
37.2563656,127.124469
67.2795132,276.18692
57.3768787,159.564557
20.6431193,85.8562189
50.5593267,153.564656
28.4775071,147.050494
38.2210158,159.767519
40.9960894,139.251716
10.0818687,70.4554218
34.6895456,126.34716
5.30933751,55.8186284
27.5298816,103.674858
43.8699085,154.51948
45.7217486,142.323064
37.0367095,106.530508
6.78936884,80.7050783
24.127356,169.18309
17.1532935,84.0842098
4.25787713,55.2763984
38.4290901,123.171535
66.2016053,175.217114
121.634337,363.738539
14.2283889,131.962909
42.9585969,178.340324
3.0031825,69.5469754
36.4991497,136.751502
11.6411639,70.4875232
43.7931975,147.024702
53.2484151,151.971489
58.9582747,161.940484
23.4908583,107.7867
16.2120045,65.8000608
69.0932943,205.153648
18.2619103,74.3847064
33.8698188,116.670225
11.5177815,71.8407249
57.0069246,157.208761
14.1650077,86.3451047
71.7332683,191.17377
66.3934907,175.430986
33.9344757,118.969045
38.7298796,133.903472
28.0314996,133.992126
15.8403411,141.838698
28.4279185,107.967737
38.8450154,119.970504
43.4246819,140.102728
29.1936343,113.618167
24.1618395,86.7458914
80.32119,225.205104
36.5337609,118.71445
25.5999947,88.764965
48.7946486,143.454835
36.2050741,116.500808
58.7223188,163.782435
54.2494392,162.743144
23.149784,117.945549
13.9292434,75.5556469
25.0216856,105.985553
13.3769706,82.7092749
42.5440752,120.367201
64.0445848,178.838228
42.3983698,130.974494
12.8810295,60.7185398
50.5746623,198.152828
6.0403883,79.4474545
38.2969831,172.27372
20.2722143,88.2784753
89.9473094,262.126426
24.7451367,100.581271
20.2404801,102.345113
37.1273062,130.407862
36.4467727,119.440848
19.2258915,98.4264115
19.370946,88.3303677
57.9651891,180.827854
20.7802576,89.9508963
14.7205139,106.336887
16.9712209,100.070698
85.828907,210.376566
33.7277664,105.717737
73.08932,208.430981
49.5131159,145.518773
5.47625709,55.241582
33.046025,132.867389
8.93091013,95.2371698
19.8187547,85.9970725
28.2504112,101.326242
46.139297,140.528543
36.5875764,146.12264
13.9281479,61.9251144
68.3306451,223.015384
31.9905514,114.763056
41.5258624,187.387442
21.4565072,76.0567642
33.967466,118.463009
29.2324212,99.8217183
109.992949,282.366876
23.038663,95.7438912
34.1758834,140.857745
39.532589,120.156102
57.3363693,183.431429
9.25824925,61.9967763
22.5886904,102.539487
29.0108097,106.75693
28.3823851,107.231002
19.4782558,99.735583
13.7098031,84.3115506
22.1279693,106.209665
64.820162,196.197782
31.8953893,140.868026
66.7562612,193.596817
17.715497,93.8856104
23.7579116,92.8244185
12.8517969,75.5523739
35.888468,133.964262
28.0236881,92.9302096
37.2906803,120.276316
57.562144,181.52297
39.2152804,144.120333
18.7404127,82.3925362
20.7957656,105.354832
52.6414365,175.905717
14.3770498,102.550997
39.5129286,143.47119
40.7096166,129.092147
57.0889555,153.561386
40.0512299,157.507989
53.7551243,171.159539
5.63956335,58.6198497
16.3543503,82.896632
44.2973905,159.586338
69.3626026,187.477699
32.7500754,137.782062
43.0546187,123.933622
33.6557985,161.462455
82.1068433,218.638079
49.0036542,137.22794
43.8425031,145.08831
22.1853126,87.2263509
25.3750527,125.478338
57.1496187,175.463515
24.6292773,95.6638638
20.151245,95.5041017
55.0264171,170.204456
63.4414805,212.917484
23.3998013,112.890535
42.2271791,135.672055
55.1026076,178.111962
76.2487043,194.322437
10.5553098,80.8747542
33.5767164,118.796931
49.6941601,185.952125
55.9010817,152.310012
52.9069427,179.867634
39.6747598,128.339806
8.3075913,71.1182719
18.4882517,77.2779123
54.6169246,185.576397
36.4041249,113.756733
59.0597592,160.672042
36.0986907,127.503907
18.5008078,71.0083173
45.8722888,156.307755
66.3979684,204.656744
30.512612,119.357561
22.3855876,83.0215412
28.6575659,93.6131994
20.8838487,94.009634
36.4681886,136.654254
26.2546952,110.704994
48.1441904,133.605622
11.7020716,79.5944737
56.6233091,158.902965
18.5888214,93.7198911
19.4839031,90.4999192
80.3958244,219.108368
51.7380731,147.054376
32.2623841,110.433406
47.1845458,156.210396
35.8123646,151.175181
32.7372342,141.732701
12.2226072,70.6997886
53.953192,166.658942
43.0434874,124.447159
30.7376113,104.850102
21.9347833,109.403277
45.8564361,180.027343
30.6119779,98.670404
32.9274427,124.620286
52.8850276,150.884044
27.7585025,99.8674645
30.1563592,102.735622
41.4638477,151.431047
38.5395139,120.552168
75.4126254,204.858287
16.8140622,78.2302772
45.3328522,150.32814
47.605243,136.587005
32.6041695,132.573147
33.099959,109.803353
32.9835022,115.989202
63.5662659,186.329842
27.0542878,96.3432057
14.6533809,69.9730342
11.6395546,88.9426982
19.2716843,93.2009169
7.56986316,83.9959534
32.6719784,122.349884
44.5684241,134.865486
24.4642388,99.7868841
19.932874,88.3825871
80.8305575,215.15556
36.7701969,105.868853
11.8581018,72.569583
107.058631,279.255581
11.754501,66.2935587
53.9119217,162.838046
21.4474027,87.7767064
10.8912518,69.1758897
26.7352041,86.8222036
35.7322682,127.568718
22.3998079,89.3222223
11.4628888,105.855243
23.0525553,96.6013527
17.4191524,84.1705185
18.8806189,107.105328
45.8754367,150.067848
22.1461141,105.361752
22.2955088,110.5565
48.1114946,158.942652
28.0510377,109.365014
20.9452479,85.7984274
11.6854311,69.2805817
23.4472895,91.6509976
23.3328959,128.332277
57.4004041,156.155294
28.1543492,116.529526
9.78918585,102.440335
34.8414821,158.87959
38.5705161,117.216467
50.9693287,161.840293
48.8979295,153.786263
35.3164309,111.648546
10.8518124,66.650328
53.710571,147.912818
32.2222056,131.513865
18.299585,81.404376
14.7603342,92.3789284
9.71084921,60.3137181
48.0516786,144.843242
52.1702996,151.320963
38.5124334,113.775025
13.4300384,63.2613702
46.3551691,134.595184
32.2218127,123.940296
43.2985786,127.235772
44.7920472,168.402414
32.1498757,149.743951
68.9165849,184.537976
66.540819,171.366875
15.0920895,89.4574296
29.260717,150.853204
31.8533018,110.641493
25.1279543,107.663739
9.68980925,74.1106287
33.592316,111.795071
31.4844612,151.264732
19.9991055,89.7209913
22.3363538,102.416111
33.2167347,111.842383
19.3060556,98.6468675
46.5984764,133.484689
56.5078696,155.039572
58.8325088,224.223811
56.9826928,161.877398
51.6758002,172.972236
103.244772,262.584749
15.3025314,90.5506907
74.5557061,195.744886
19.532342,134.9455
58.5971077,174.108687
60.7439103,171.276915
15.9652364,67.5781332
24.6334258,86.0658267
30.0323564,102.0599
46.3534508,135.101646
50.0510215,180.922466
51.2369247,152.490584
66.7802946,218.628139
16.01601,78.2642862
33.2977061,131.528619
19.3967641,78.3966644
76.5730166,223.108374
23.3028162,93.3371854
24.5658893,94.1511857
90.0478634,233.364929
20.7627812,92.6770786
4.16393618,49.6393732
29.5442066,126.877485
52.7430834,155.876272
62.6359103,192.619546
17.3347987,102.256849
11.7124673,66.8870396
53.7330201,161.194599
59.7929435,163.478052
39.4250611,128.889698
30.5359812,91.9330421
35.1620491,115.764738
67.3795923,215.432282
14.1089302,75.5314475
64.3105739,235.17797
44.9208876,127.235352
25.0548853,96.8599555
16.9746001,86.8746157
36.7363643,153.113657
38.1296172,117.866914
57.0203147,206.085139
16.4849899,86.4996007
74.5453585,187.734699
11.8745208,66.5378438
41.4879813,142.680718
31.8078838,107.541817
8.8531907,68.8327885
58.1924895,151.042149
52.0540593,152.534396
29.0618207,151.323653
22.4566333,86.1437221
7.24678604,92.9071249
54.301956,161.073242
42.7059117,154.792458
50.2983044,165.696736
46.3472363,141.358559
37.0237788,128.187568
75.9460368,212.939875
34.3515911,113.130763
30.9004863,106.917051
4.07774275,73.6876569
20.9799228,139.228212
59.5066155,163.706642
27.1810992,95.8673241
42.8528139,145.770669
42.6310191,147.938959
24.9837905,101.521176
43.4415909,141.011876
41.480558,131.395534
30.5654304,119.991513
90.5468101,286.27774
19.5366047,74.7571072
26.4618031,121.868485
7.80370247,76.2202786
35.3189577,124.183529
18.8295893,80.1067621
27.5871472,119.808176
13.7801376,61.8058684
40.9685221,139.007329
40.2769728,138.589935
16.6050851,74.6215754
41.9913859,188.673122
7.09336826,90.9359296
85.8540713,213.249942
41.6685423,130.114369
9.77271834,89.5170319
83.1646136,203.801794
26.0625313,97.8202978
57.967615,172.168549
37.2247186,135.094013
40.8456242,134.827221
13.3799044,87.526426
40.3816102,148.543446
77.6991973,207.998972
25.2354181,87.5431238
45.0707469,128.346098
13.1551955,135.078777
35.1289318,109.350708
31.0873896,106.519454
39.343412,122.591965
22.3264617,144.362951
29.6024586,98.7781604
